Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-19,0.08980319921233168,0.08980319921233168,0.08936726301908493,0.08936726301908493,22310400,0.0,0.0
1981-02-20,0.08500792215115238,0.08500792215115238,0.08457197993993759,0.08457197993993759,24371200,0.0,0.0
1981-02-23,0.08587980270385742,0.0863157449545197,0.08587980270385742,0.08587980270385742,14112000,0.0,0.0
1981-02-24,0.08370010978526518,0.08370010978526518,0.08282823115587234,0.08282823115587234,16979200,0.0,0.0
1981-02-25,0.08805947750806808,0.08849541384432974,0.08805947750806808,0.08805947750806808,19488000,0.0,0.0
1981-02-26,0.08936726301908493,0.08980319921233168,0.08936726301908493,0.08936726301908493,10841600,0.0,0.0
1981-02-27,0.09241889417171478,0.0932907671823484,0.09241889417171478,0.09241889417171478,14761600,0.0,0.0
1981-03-02,0.0928548127412796,0.09329074916239133,0.0928548127412796,0.0928548127412796,11760000,0.0,0.0
1981-03-03,0.09198292636189932,0.09198292636189932,0.09154698997735977,0.09154698997735977,16172800,0.0,0.0
1981-03-04,0.09111105781044782,0.09111105781044782,0.09067511558532715,0.09067511558532715,13708800,0.0,0.0
1981-03-05,0.09067511853349447,0.09067511853349447,0.09023918211460114,0.09023918211460114,5376000,0.0,0.0
1981-03-06,0.09023913540557843,0.09023913540557843,0.08936726301908493,0.08936726301908493,11603200,0.0,0.0
1981-03-09,0.0828282266151632,0.0828282266151632,0.08239229023456573,0.08239229023456573,15321600,0.0,0.0
1981-03-10,0.07890477899772072,0.07890477899772072,0.07846883684396744,0.07846883684396744,28380800,0.0,0.0
1981-03-11,0.07628918140222621,0.07628918140222621,0.07541730254888535,0.07541730254888535,29859200,0.0,0.0
1981-03-12,0.07846883684396744,0.07890477899772072,0.07846883684396744,0.07846883684396744,59248000,0.0,0.0
1981-03-13,0.0780328987755951,0.0780328987755951,0.07759696245193481,0.07759696245193481,231302400,0.0,0.0
1981-03-16,0.0806485265493393,0.081520399177103,0.0806485265493393,0.0806485265493393,37228800,0.0,0.0
1981-03-17,0.08457197993993759,0.08544385854196623,0.08457197993993759,0.08457197993993759,43747200,0.0,0.0
1981-03-18,0.08980326354503632,0.0906751365561168,0.08980326354503632,0.08980326354503632,36937600,0.0,0.0
1981-03-19,0.08936730155229504,0.08936730155229504,0.0889313593506813,0.0889313593506813,37811200,0.0,0.0
1981-03-20,0.08980326354503632,0.0906751365561168,0.08980326354503632,0.08980326354503632,14604800,0.0,0.0
1981-03-23,0.09329076856374739,0.09416264740769381,0.09329076856374739,0.0932907685637474,22019200,0.0,0.0
1981-03-24,0.09329074916239133,0.09329074916239133,0.0928548127412796,0.0928548127412796,28156800,0.0,0.0
1981-03-25,0.09198295939110714,0.09198295939110714,0.09111108630895615,0.09111108630895615,7056000,0.0,0.0
1981-03-26,0.08980319921233168,0.08980319921233168,0.08936726301908493,0.08936726301908493,12275200,0.0,0.0
1981-03-27,0.08675165009587232,0.08675165009587232,0.08631571382284164,0.08631571382284164,12252800,0.0,0.0
1981-03-30,0.08631571382284164,0.08718758636890302,0.08631571382284164,0.08631571382284164,9900800,0.0,0.0
1981-03-31,0.08631572536443244,0.08631572536443244,0.08544384688138962,0.08544384688138962,15993600,0.0,0.0
1981-04-01,0.08500792215115238,0.08500792215115238,0.08457197993993759,0.08457197993993759,34070400,0.0,0.0
1981-04-02,0.09198292344808578,0.09241886563921653,0.09198292344808578,0.09198292344808578,31404800,0.0,0.0
1981-04-03,0.09241889417171478,0.09285483067703158,0.09241889417171478,0.09241889417171478,16486400,0.0,0.0
1981-04-06,0.09111105781044782,0.09111105781044782,0.09067511558532715,0.09067511558532715,22803200,0.0,0.0
1981-04-07,0.09023920005057656,0.09023920005057656,0.08980326354503632,0.08980326354503632,10684800,0.0,0.0
1981-04-08,0.09416259825229646,0.09503447082069946,0.09416259825229646,0.09416259825229645,21952000,0.0,0.0
1981-04-09,0.0959063470363617,0.09634228331068533,0.0959063470363617,0.0959063470363617,12499200,0.0,0.0
1981-04-10,0.09721418470144272,0.09765012107900234,0.09721418470144272,0.09721418470144272,33465600,0.0,0.0
1981-04-13,0.09721418470144272,0.09765012107900234,0.09721418470144272,0.09721418470144272,16060800,0.0,0.0
1981-04-14,0.09721418470144272,0.09765012107900234,0.09721418470144272,0.09721418470144272,6652800,0.0,0.0
1981-04-15,0.09285483067703158,0.09285483067703158,0.09241889417171478,0.09241889417171478,34048000,0.0,0.0
1981-04-16,0.08762355444846821,0.08762355444846821,0.08718761801719666,0.08718761801719666,23878400,0.0,0.0
1981-04-20,0.08980326354503632,0.09023920005057656,0.08980326354503632,0.08980326354503632,35347200,0.0,0.0
1981-04-21,0.0959063470363617,0.09634228331068533,0.0959063470363617,0.0959063470363617,28537600,0.0,0.0
1981-04-22,0.09939389675855637,0.09982983321738108,0.09939389675855637,0.09939389675855637,18995200,0.0,0.0
1981-04-23,0.10200951248407364,0.10244546057076404,0.10200951248407364,0.10200951248407364,58016000,0.0,0.0
1981-04-24,0.10200951848569133,0.10200951848569133,0.10113764554262161,0.10113764554262161,35056000,0.0,0.0
1981-04-27,0.10070170013284972,0.10070170013284972,0.10026576370000839,0.10026576370000839,38528000,0.0,0.0
1981-04-28,0.09895795138678479,0.09895795138678479,0.09852201491594315,0.09852201491594315,32188800,0.0,0.0
1981-04-29,0.09765012107900234,0.09765012107900234,0.09721418470144272,0.09721418470144272,13641600,0.0,0.0
1981-04-30,0.09895795583724976,0.09982984045894863,0.09895795583724976,0.09895795583724976,12611200,0.0,0.0
1981-05-01,0.09895795583724976,0.09982984045894863,0.09895795583724976,0.09895795583724976,16553600,0.0,0.0
1981-05-04,0.09895795138678479,0.09895795138678479,0.09852201491594315,0.09852201491594315,14448000,0.0,0.0
1981-05-05,0.09852200296200425,0.09852200296200425,0.09808606654405594,0.09808606654405594,17539200,0.0,0.0
1981-05-06,0.09590641721417352,0.09590641721417352,0.09547048062086105,0.09547048062086105,18950400,0.0,0.0
1981-05-07,0.0967782512307167,0.09721419346798933,0.0967782512307167,0.0967782512307167,9363200,0.0,0.0
1981-05-08,0.09765013307332993,0.09808606950443544,0.09765013307332993,0.09765013307332993,7907200,0.0,0.0
1981-05-11,0.09590641721417352,0.09590641721417352,0.09547048062086105,0.09547048062086105,11939200,0.0,0.0
1981-05-12,0.09547048062086105,0.09677829040079845,0.09547048062086105,0.09547048062086105,4256000,0.0,0.0
1981-05-13,0.09547048960487446,0.09634236287354486,0.09503454715013504,0.09503454715013504,4905600,0.0,0.0
1981-05-14,0.0945985658103539,0.0945985658103539,0.09372668713331223,0.09372668713331223,4928000,0.0,0.0
1981-05-15,0.0959063470363617,0.097214161679732,0.0959063470363617,0.0959063470363617,4905600,0.0,0.0
1981-05-18,0.09765013307332993,0.09852200593554095,0.09765013307332993,0.09765013307332993,4166400,0.0,0.0
1981-05-19,0.09634228331068533,0.09634228331068533,0.0959063470363617,0.0959063470363617,25424000,0.0,0.0
1981-05-20,0.09895795583724976,0.09982984045894863,0.09895795583724976,0.09895795583724976,13283200,0.0,0.0
1981-05-21,0.1046251654624939,0.10506110200280679,0.1046251654624939,0.1046251654624939,32211200,0.0,0.0
1981-05-22,0.10942046344280244,0.11029233630633944,0.10942046344280244,0.10942046344280243,31427200,0.0,0.0
1981-05-26,0.10942048885683744,0.10942048885683744,0.10898455232381819,0.1089845523238182,85344000,0.0,0.0
1981-05-27,0.11508769541978836,0.11552363198444418,0.11508769541978836,0.11508769541978836,149497600,0.0,0.0
1981-05-28,0.11508769541978836,0.11552363198444418,0.11508769541978836,0.11508769541978836,73987200,0.0,0.0
1981-05-29,0.11552364379167557,0.11595958040088682,0.11552364379167557,0.11552364379167557,59382400,0.0,0.0
1981-06-01,0.11552364379167557,0.11595958040088682,0.11552364379167557,0.11552364379167557,51251200,0.0,0.0
1981-06-02,0.11029231837325426,0.11029231837325426,0.10985638201236725,0.10985638201236725,40432000,0.0,0.0
1981-06-03,0.10985638201236725,0.11072825473414127,0.10985638201236725,0.10985638201236725,39446400,0.0,0.0
1981-06-04,0.11203610152006148,0.11247203798235846,0.11203610152006148,0.11203610152006149,56067200,0.0,0.0
1981-06-05,0.11072829671273328,0.11072829671273328,0.11029236018657684,0.11029236018657684,57680000,0.0,0.0
1981-06-08,0.10680485823102884,0.10680485823102884,0.10636892169713974,0.10636892169713974,93497600,0.0,0.0
1981-06-09,0.10854858160018922,0.10898451799589731,0.10854858160018922,0.10854858160018921,119593600,0.0,0.0
1981-06-10,0.10985638201236725,0.11116419109502829,0.10985638201236725,0.10985638201236725,25222400,0.0,0.0
1981-06-11,0.11465168744325638,0.11508762373638522,0.11465168744325638,0.11465168744325638,38976000,0.0,0.0
1981-06-12,0.1137798383600185,0.1137798383600185,0.11334390193223953,0.11334390193223953,25804800,0.0,0.0
1981-06-15,0.11334393481809847,0.11334393481809847,0.11290799826383591,0.11290799826383591,143763200,0.0,0.0
1981-06-16,0.11116420773168964,0.11116420773168964,0.11072827130556107,0.11072827130556107,37251200,0.0,0.0
1981-06-17,0.10942048885683744,0.10942048885683744,0.10898455232381819,0.1089845523238182,27574400,0.0,0.0
1981-06-18,0.10898451799589731,0.1094204543916054,0.10854858160018922,0.10854858160018921,23049600,0.0,0.0
1981-06-19,0.10593290901984409,0.10593290901984409,0.10549697279930115,0.10549697279930115,27507200,0.0,0.0
1981-06-22,0.10200948554177466,0.10200948554177466,0.10157354921102524,0.10157354921102524,10841600,0.0,0.0
1981-06-23,0.10331734269857407,0.10418921566828904,0.10331734269857407,0.10331734269857407,15030400,0.0,0.0
1981-06-24,0.10157357001077118,0.10157357001077118,0.10070169717073442,0.1007016971707344,23027200,0.0,0.0
1981-06-25,0.10288136452436447,0.10331730083257284,0.10288136452436447,0.10288136452436447,24259200,0.0,0.0
1981-06-26,0.1024454335133244,0.1024454335133244,0.10157354921102524,0.10157354921102524,23788800,0.0,0.0
1981-06-29,0.09895793937995258,0.09895793937995258,0.09808606654405594,0.09808606654405594,10595200,0.0,0.0
1981-06-30,0.09111105781044782,0.09111105781044782,0.09067511558532715,0.09067511558532715,35907200,0.0,0.0
1981-07-01,0.09023920005057656,0.09023920005057656,0.08980326354503632,0.08980326354503632,170464000,0.0,0.0
1981-07-02,0.08980326354503632,0.09023920005057656,0.08980326354503632,0.08980326354503632,30284800,0.0,0.0
1981-07-06,0.08762354238784682,0.08762354238784682,0.08675166964530945,0.08675166964530945,16531200,0.0,0.0
1981-07-07,0.08762357383966446,0.08849545271555685,0.08762357383966446,0.08762357383966446,15836800,0.0,0.0
1981-07-08,0.09111108630895615,0.09154702285003163,0.09111108630895615,0.09111108630895615,16620800,0.0,0.0
1981-07-09,0.08457199036433984,0.08457199036433984,0.08413605391979218,0.08413605391979218,32883200,0.0,0.0
1981-07-10,0.0780328987755951,0.0780328987755951,0.07759696245193481,0.07759696245193481,55171200,0.0,0.0
1981-07-13,0.07934075593948364,0.07977669249595902,0.07934075593948364,0.07934075593948364,45740800,0.0,0.0
1981-07-14,0.08282823115587234,0.08370010978526518,0.08282823115587234,0.08282823115587234,19779200,0.0,0.0
1981-07-15,0.085007905960083,0.08544384226786604,0.085007905960083,0.08500790596008301,10953600,0.0,0.0
1981-07-16,0.08718761801719666,0.08805949670014127,0.08718761801719666,0.08718761801719666,15232000,0.0,0.0
1981-07-17,0.09023918211460114,0.09067511853349447,0.09023918211460114,0.09023918211460114,19824000,0.0,0.0
1981-07-20,0.08457199036433984,0.08457199036433984,0.08413605391979218,0.08413605391979218,23654400,0.0,0.0
1981-07-21,0.08413605690910242,0.08413605690910242,0.08370012044906616,0.08370012044906616,31942400,0.0,0.0
1981-07-22,0.07977665795126924,0.07977665795126924,0.07890478521585464,0.07890478521585464,22668800,0.0,0.0
1981-07-23,0.08108449727296829,0.08152043377184807,0.08108449727296829,0.08108449727296829,34451200,0.0,0.0
1981-07-24,0.08370012044906616,0.08413605690910242,0.08370012044906616,0.08370012044906616,28851200,0.0,0.0
1981-07-27,0.08718761801719666,0.08762355444846821,0.08718761801719666,0.08718761801719666,17337600,0.0,0.0
1981-07-28,0.08457199036433984,0.08457199036433984,0.08413605391979218,0.08413605391979218,22848000,0.0,0.0
1981-07-29,0.08326417338076933,0.08326417338076933,0.08282823115587234,0.08282823115587234,15500800,0.0,0.0
1981-07-30,0.08587980270385742,0.08675168138478048,0.08587980270385742,0.08587980270385742,9900800,0.0,0.0
1981-07-31,0.08718761801719666,0.08762355444846821,0.08718761801719666,0.08718761801719666,10953600,0.0,0.0
1981-08-03,0.08718758636890302,0.08718758636890302,0.08631571382284164,0.08631571382284164,12432000,0.0,0.0
1981-08-04,0.08762357383966446,0.08805951618781205,0.08762357383966446,0.08762357383966446,31673600,0.0,0.0
1981-08-05,0.09023918211460114,0.09067511853349447,0.09023918211460114,0.09023918211460114,17494400,0.0,0.0
1981-08-06,0.08849541384432974,0.08849541384432974,0.08805947750806808,0.08805947750806808,10528000,0.0,0.0
1981-08-07,0.08805947750806808,0.08849541384432974,0.08805947750806808,0.08805947750806808,9206400,0.0,0.0
1981-08-11,0.08631572536443244,0.08631572536443244,0.08544384688138962,0.08544384688138962,71456000,0.0,0.0
1981-08-12,0.08413605690910242,0.08413605690910242,0.08370012044906616,0.08370012044906616,26275200,0.0,0.0
1981-08-13,0.08152043377184807,0.08152043377184807,0.08108449727296829,0.08108449727296829,27484800,0.0,0.0
1981-08-14,0.08064855324582357,0.08064855324582357,0.07977667450904846,0.07977667450904846,24192000,0.0,0.0
1981-08-17,0.07803293179983631,0.07803293179983631,0.07716105878353119,0.07716105878353119,18905600,0.0,0.0
1981-08-18,0.07628918140222621,0.07628918140222621,0.07541730254888535,0.07541730254888535,17001600,0.0,0.0
1981-08-19,0.0754172785607305,0.0754172785607305,0.07454540580511093,0.07454540580511093,20675200,0.0,0.0
1981-08-20,0.07541730254888535,0.07585324488575709,0.07541730254888535,0.07541730254888535,17113600,0.0,0.0
1981-08-21,0.0710579276225066,0.0710579276225066,0.07018604874610901,0.07018604874610901,41910400,0.0,0.0
1981-08-24,0.06626259088557448,0.06626259088557448,0.0658266544342041,0.0658266544342041,23072000,0.0,0.0
1981-08-25,0.06757040321826935,0.068006345471707,0.06757040321826935,0.06757040321826935,40700800,0.0,0.0
1981-08-26,0.06669853015709258,0.06669853015709258,0.06626258790493011,0.06626258790493011,33600000,0.0,0.0
1981-08-27,0.06669852137565613,0.0671344577500223,0.06669852137565613,0.06669852137565613,25916800,0.0,0.0
1981-08-28,0.07018604874610901,0.0706219852741064,0.07018604874610901,0.07018604874610901,38035200,0.0,0.0
1981-08-31,0.07018604874610901,0.0706219852741064,0.07018604874610901,0.07018604874610901,40947200,0.0,0.0
1981-09-01,0.07454540580511093,0.07498134218292071,0.07454540580511093,0.07454540580511093,37027200,0.0,0.0
1981-09-02,0.07585322111845016,0.07628915749832609,0.07585322111845016,0.07585322111845016,19376000,0.0,0.0
1981-09-03,0.07280167636841019,0.07280167636841019,0.07192979753017426,0.07192979753017426,37475200,0.0,0.0
1981-09-04,0.07149386713491719,0.07149386713491719,0.07105793058872223,0.07105793058872223,15254400,0.0,0.0
1981-09-08,0.0693141474681355,0.0693141474681355,0.06887821108102798,0.06887821108102798,25446400,0.0,0.0
1981-09-09,0.06887821108102798,0.0693141474681355,0.06887821108102798,0.06887821108102798,30531200,0.0,0.0
1981-09-10,0.06931416690349579,0.06975010923324035,0.06931416690349579,0.06931416690349579,34809600,0.0,0.0
1981-09-11,0.06887822901205777,0.06887822901205777,0.06844229251146317,0.06844229251146317,17539200,0.0,0.0
1981-09-14,0.06669853015709258,0.06669853015709258,0.06626258790493011,0.06626258790493011,27686400,0.0,0.0
1981-09-15,0.06495481889631319,0.06495481889631319,0.06451887637376785,0.06451887637376785,19510400,0.0,0.0
1981-09-16,0.06364694357148971,0.06364694357148971,0.06321100145578384,0.06321100145578384,19353600,0.0,0.0
1981-09-17,0.06190320980999619,0.06190320980999619,0.06146726757287979,0.06146726757287979,19376000,0.0,0.0
1981-09-18,0.06190323084592819,0.062339167410783075,0.06190323084592819,0.06190323084592819,26320000,0.0,0.0
1981-09-21,0.0623391754925251,0.06277511211389546,0.0623391754925251,0.0623391754925251,49033600,0.0,0.0
1981-09-22,0.05928756205755078,0.05928756205755078,0.05885162577033043,0.05885162577033043,47420800,0.0,0.0
1981-09-23,0.05841572083920584,0.05841572083920584,0.05754384770989418,0.05754384770989418,28201600,0.0,0.0
1981-09-24,0.05754385293854837,0.05754385293854837,0.05710791051387787,0.05710791051387787,18300800,0.0,0.0
1981-09-25,0.0505688212969276,0.0505688212969276,0.04969694837927818,0.04969694837927818,34608000,0.0,0.0
1981-09-28,0.050132881850004196,0.05056881828284553,0.050132881850004196,0.050132881850004196,91728000,0.0,0.0
1981-09-29,0.052748486399650574,0.05318442262019352,0.052748486399650574,0.052748486399650574,94684800,0.0,0.0
1981-09-30,0.05318446084856987,0.05362039738245897,0.05318446084856987,0.05318446084856987,49996800,0.0,0.0
1981-10-01,0.05318446084856987,0.05362039738245897,0.05318446084856987,0.05318446084856987,61129600,0.0,0.0
1981-10-02,0.05754384770989418,0.05797978427455001,0.05754384770989418,0.05754384770989418,45046400,0.0,0.0
1981-10-05,0.059287577867507935,0.06015945067444711,0.059287577867507935,0.059287577867507935,43097600,0.0,0.0
1981-10-06,0.05928756205755078,0.05928756205755078,0.05885162577033043,0.05885162577033043,28358400,0.0,0.0
1981-10-07,0.0623391754925251,0.0632110487352658,0.0623391754925251,0.0623391754925251,38841600,0.0,0.0
1981-10-08,0.06451887637376785,0.06495481889631319,0.06451887637376785,0.06451887637376785,31091200,0.0,0.0
1981-10-09,0.06495476514101028,0.06582663782374583,0.06495476514101028,0.06495476514101028,54521600,0.0,0.0
1981-10-12,0.06713449209928513,0.0675704286966976,0.06713449209928513,0.06713449209928513,27350400,0.0,0.0
1981-10-13,0.06713449209928513,0.0680063711145138,0.06713449209928513,0.06713449209928513,44195200,0.0,0.0
1981-10-14,0.06364694357148971,0.06364694357148971,0.06321100145578384,0.06321100145578384,30979200,0.0,0.0
1981-10-15,0.06451887637376785,0.06495481889631319,0.06451887637376785,0.06451887637376785,29433600,0.0,0.0
1981-10-16,0.06408289366743941,0.06408289366743941,0.06364695727825165,0.06364695727825165,36467200,0.0,0.0
1981-10-19,0.06495476514101028,0.06539070148237805,0.06495476514101028,0.06495476514101028,20585600,0.0,0.0
1981-10-20,0.06844229251146317,0.06887822901205777,0.06844229251146317,0.06844229251146317,35728000,0.0,0.0
1981-10-21,0.06844229251146317,0.06887822901205777,0.06844229251146317,0.06844229251146317,76899200,0.0,0.0
1981-10-22,0.0684422580690512,0.0684422580690512,0.06800632178783417,0.06800632178783417,32278400,0.0,0.0
1981-10-23,0.06669853015709258,0.06669853015709258,0.06626258790493011,0.06626258790493011,27910400,0.0,0.0
1981-10-26,0.06626258790493011,0.06669853015709258,0.06626258790493011,0.06626258790493011,27283200,0.0,0.0
1981-10-27,0.06757040321826935,0.06844228190474315,0.06757040321826935,0.06757040321826935,85590400,0.0,0.0
1981-10-28,0.069750115275383,0.07018605182248826,0.069750115275383,0.069750115275383,44172800,0.0,0.0
1981-10-29,0.0693141474681355,0.0693141474681355,0.06887821108102798,0.06887821108102798,30486400,0.0,0.0
1981-10-30,0.069750115275383,0.07018605182248826,0.069750115275383,0.069750115275383,52729600,0.0,0.0
1981-11-02,0.069750115275383,0.07018605182248826,0.069750115275383,0.069750115275383,36915200,0.0,0.0
1981-11-03,0.0693141474681355,0.0693141474681355,0.06887821108102798,0.06887821108102798,28380800,0.0,0.0
1981-11-04,0.0675704286966976,0.0675704286966976,0.06713449209928513,0.06713449209928513,23811200,0.0,0.0
1981-11-05,0.06277511211389546,0.06277511211389546,0.0623391754925251,0.0623391754925251,23363200,0.0,0.0
1981-11-06,0.06277508288621902,0.06321101930462017,0.06277508288621902,0.06277508288621902,24595200,0.0,0.0
1981-11-09,0.06364695727825165,0.06408289366743941,0.06364695727825165,0.06364695727825165,20384000,0.0,0.0
1981-11-10,0.06408292055130005,0.06451885712337051,0.06408292055130005,0.06408292055130005,16755200,0.0,0.0
1981-11-11,0.0658266544342041,0.06626259088557448,0.0658266544342041,0.0658266544342041,27440000,0.0,0.0
1981-11-12,0.06800632178783417,0.0684422580690512,0.06800632178783417,0.06800632178783417,39916800,0.0,0.0
1981-11-13,0.06364694357148971,0.06364694357148971,0.06321100145578384,0.06321100145578384,21011200,0.0,0.0
1981-11-16,0.06277511211389546,0.06277511211389546,0.0623391754925251,0.0623391754925251,22556800,0.0,0.0
1981-11-17,0.06364695727825165,0.06408289366743941,0.06364695727825165,0.06364695727825165,35414400,0.0,0.0
1981-11-18,0.0658266544342041,0.06626259088557448,0.0658266544342041,0.0658266544342041,29142400,0.0,0.0
1981-11-19,0.0658266544342041,0.06626259088557448,0.0658266544342041,0.0658266544342041,40006400,0.0,0.0
1981-11-20,0.06626258790493011,0.06669853015709258,0.06626258790493011,0.06626258790493011,38102400,0.0,0.0
1981-11-23,0.0640828798667959,0.0640828798667959,0.06321100145578384,0.06321100145578384,22960000,0.0,0.0
1981-11-24,0.06321101930462017,0.06321101930462017,0.06277508288621902,0.06277508288621902,22153600,0.0,0.0
1981-11-25,0.06408292055130005,0.06451885712337051,0.06408292055130005,0.06408292055130005,52550400,0.0,0.0
1981-11-27,0.0658266544342041,0.06626259088557448,0.0658266544342041,0.0658266544342041,37251200,0.0,0.0
1981-11-30,0.06539070148237805,0.06539070148237805,0.06495476514101028,0.06495476514101028,23968000,0.0,0.0
1981-12-01,0.06495476514101028,0.06539070148237805,0.06495476514101028,0.06495476514101028,23385600,0.0,0.0
1981-12-02,0.06539073586463928,0.06582667243522125,0.06539073586463928,0.06539073586463928,37564800,0.0,0.0
1981-12-03,0.06495481889631319,0.06495481889631319,0.06451887637376785,0.06451887637376785,20428800,0.0,0.0
1981-12-04,0.06626258790493011,0.06669853015709258,0.06626258790493011,0.06626258790493011,137155200,0.0,0.0
1981-12-07,0.06669852137565613,0.0671344577500223,0.06669852137565613,0.06669852137565613,59292800,0.0,0.0
1981-12-08,0.06626260900580322,0.06626260900580322,0.06539073586463928,0.06539073586463928,50624000,0.0,0.0
1981-12-09,0.0658266544342041,0.06626259088557448,0.0658266544342041,0.0658266544342041,34272000,0.0,0.0
1981-12-10,0.0658266544342041,0.06626259088557448,0.0658266544342041,0.0658266544342041,37408000,0.0,0.0
1981-12-11,0.06582667243522125,0.06626260900580322,0.06539073586463928,0.06539073586463928,76092800,0.0,0.0
1981-12-14,0.0640828798667959,0.0640828798667959,0.06321100145578384,0.06321100145578384,25244800,0.0,0.0
